Time_s,OriginalFrame,U_P1,V_P1,Speed_P1,U_P2,V_P2,Speed_P2,U_P3,V_P3,Speed_P3,U_P4,V_P4,Speed_P4,U_P5,V_P5,Speed_P5,U_P6,V_P6,Speed_P6,U_P7,V_P7,Speed_P7,U_P8,V_P8,Speed_P8
0.366666666666667,12,-1.29910077201203e-05,-3.33336819370743e-06,1.34118464462968e-05,-1.62448359746486e-05,-3.28703423612751e-06,1.65740547215433e-05,0.000131071732412092,8.60558333946392e-05,0.00015679733894028,-0.00146870500087738,0.0249446011734009,0.0249878014655078,0.000895118370428681,0.0133359745931625,0.013365981267627,-0.00161307200610638,0.00397741296350956,0.00429206420958237,-1.12996127188671e-05,1.30204191338271e-05,1.72398538861823e-05,4.88788845541421e-07,1.24353213503491e-05,1.24449239299392e-05
0.4,13,-2.11497962241992e-05,3.04456491340716e-06,2.13678088684147e-05,1.70301066571847e-05,6.00300217419863e-05,6.2398942644074e-05,-7.00115363602526e-05,9.49088261649013e-05,0.000117937697567497,-3.65191798569867e-06,-2.55482616601512e-06,4.45686456074503e-06,2.79036119906232e-05,6.45912223029882e-06,2.86414354058799e-05,-2.19584235607908e-05,2.76278137229383e-06,2.21315459511121e-05,-3.52843187443796e-06,9.80065800016746e-06,1.041646431035e-05,1.80673126986221e-06,-5.61247267605722e-06,5.8961112117214e-06
0.433333333333333,14,-2.53855253441725e-05,4.78438776510302e-06,2.58324459408414e-05,-4.86591291624791e-06,1.49770785751753e-05,1.57476979636861e-05,7.05436044372618e-06,7.59477458149195e-05,7.62746622125436e-05,0.00212244656324387,0.0386571854782105,0.0387154073788536,-0.00403418706893921,0.00434865820884704,0.00593173613072675,-0.000340574742093449,0.00111815036326647,0.00116886756727396,-2.16990770632401e-05,1.51000599260442e-05,2.64359935536109e-05,-1.74463434296194e-05,-4.77846088592196e-05,5.08698706789474e-05
0.466666666666667,15,6.16485213395208e-06,4.57072089985013e-05,4.61210836414993e-05,-3.6851728472584e-07,-2.29491923346359e-08,3.6923116684608e-07,-1.85284286089336e-05,-1.01722593736486e-05,2.11371125625316e-05,0.0018377317750454,0.010932354054451,0.0110857396347236,-0.001940569678545,0.00429607331514359,0.00471402764166451,-5.39219529367983e-05,-1.87465949356556e-05,5.70877555190239e-05,4.79155097343028e-05,0.000273996296525002,0.000278154393426591,2.31795107270591e-05,2.25670109095518e-05,3.23505749398318e-05
0.5,16,-2.80741966125788e-06,-1.63254385208711e-05,1.65650701191742e-05,6.31820613867603e-06,-1.98048262344673e-05,2.07882387659044e-05,-0.000137353022620082,9.96440490335226e-05,0.000169690274708564,0.00151223876327276,0.00264449724733829,0.00304634728294798,0.000126283398941159,0.00188858377933502,0.00189280114867238,0.000188309247039724,0.000109418566217646,0.000217790714112869,-1.87593686347827e-05,-0.000145250130482018,0.000146456527053658,-4.09874832665082e-06,-5.28824375127442e-06,6.69068455526906e-06
0.533333333333333,17,4.11306024754594e-06,8.74181386723649e-06,9.66108556474638e-06,-1.22787985322066e-05,0.000108201854042709,0.000108896327356225,-0.00163655102133751,0.00224012638539076,0.0027742504335342,-0.00140613665845245,0.00221356470108032,0.00262242044457266,0.00145785420119762,-0.00441646464943886,0.00465086001420088,-0.000163131484491751,0.000192461398411542,0.000252295998999209,7.97456447035074e-06,-3.64740793907549e-05,3.73356685475816e-05,-1.2538459841162e-05,2.22515022195876e-05,2.55409930546316e-05
0.566666666666667,18,-3.22444120673026e-06,2.11490527425121e-05,2.13934441593966e-05,4.71249559521675e-05,4.75751840695739e-05,6.6963867964355e-05,-0.00567772068500519,0.00363252044677734,0.00674030540652211,-0.000404055267032236,0.00273478870511055,0.00276447642790036,0.00487180980205536,0.00118142305344343,0.00501301218616215,-9.3091812171042e-06,0.000731514849811792,0.000731574081245435,-1.46643953793682e-05,8.65187380649149e-05,8.77527009737467e-05,6.90399575850461e-05,0.000102266529500484,0.000123389459839236
0.6,19,7.88776023691753e-07,1.11315890913829e-06,1.36429116120604e-06,-1.61969753270341e-08,-3.56869302169116e-08,3.91905473048192e-08,-7.635962292552e-05,6.00050963647664e-05,9.71154138284572e-05,2.71061507798731e-05,4.50294710649178e-05,5.2558507156192e-05,-3.4146865081857e-06,1.75678383207924e-06,3.84010069944011e-06,-5.16762640618253e-06,-1.1430304775422e-05,1.25441711536837e-05,-3.61996412510052e-06,-4.94823991757585e-07,3.65362710875559e-06,-1.20357788950605e-05,-1.21006400945771e-05,1.70670871653388e-05
0.633333333333333,20,-1.98041527655732e-07,9.99570982181467e-06,9.99767149333276e-06,-2.60864384751767e-05,-1.54366243304685e-05,3.03115760566684e-05,-0.00645341096878052,0.0127668706798553,0.0143052263207587,-0.00544571722984314,0.00856380387783051,0.0101486241927345,0.000862111505046487,0.00570283010959625,0.00576762581189618,0.000427743300274014,-4.4819928011857e-05,0.000430085057722648,4.08793156966567e-06,-0.000203962590107694,0.000204003552292497,-4.26340823806822e-05,-9.65216518426314e-05,0.000105518217644504
0.666666666666667,21,1.31414123531431e-05,-3.85357487015426e-05,4.07148700921885e-05,7.43667070712036e-06,-3.71251977793872e-05,3.78627043588379e-05,-0.00525947642326355,0.0286169774436951,0.0290962796635552,-0.0026803237581253,0.0155414104986191,0.0157708457520502,0.000413434983417392,0.00209360211253166,0.00213403333880012,0.000363213336020708,0.000373640154898167,0.000521086262355493,5.92120002955198e-05,-5.09220418939367e-05,7.8096833032105e-05,9.14457401493564e-06,-7.37830172292888e-05,7.43475410849086e-05
0.7,22,5.67718745349339e-06,5.01941900874954e-06,7.57793009782348e-06,2.56527705766348e-05,3.14033219061093e-05,4.05491462918295e-05,-0.00467332908153534,0.0188954567527771,0.0194647961869729,-0.0001382834989205,0.00152622312068939,0.00153247490687468,0.00412525159478188,0.00722891177594662,0.00832315241868549,0.000885337965488434,0.000614589194431901,0.00107774913177773,5.89576150261564e-06,2.24471251526847e-05,2.32084775742834e-05,-5.69310727121774e-06,4.33632427375414e-06,7.15647808693227e-06
0.733333333333333,23,-5.21399903664133e-06,-8.09376369696111e-05,8.11054058875156e-05,-4.96610016748309e-05,-6.67397409793921e-06,5.01074547109262e-05,-0.00344609326601028,0.015825068321228,0.0161959361004413,-0.00245956696093082,0.0329369306945801,0.0330286371685977,0.00380113778471947,0.00403883314490318,0.00554624392096043,0.000377507777698338,0.000317533679944463,0.000493294800420408,1.2348722582683e-05,-2.37067598383874e-06,1.25742218067129e-05,8.6842591392633e-06,2.61950766015798e-05,2.75970722171848e-05
0.766666666666667,24,2.89046798693016e-05,-7.48115161783062e-06,2.98571289288803e-05,-8.30562732531689e-06,-5.33258355036378e-05,5.39687703901811e-05,-0.000484093147739768,0.0209871413612366,0.0209927237082808,-0.00733735646724701,0.0483438670349121,0.0488975079100839,0.000194449063595384,-0.000301447957511991,0.000358721771601994,0.00403536478444934,0.0155975285348296,0.016111085169485,-0.000137467590209562,0.000105622400329448,0.000173359250717631,1.84746817220002e-05,-2.54413663619198e-05,3.14416441537435e-05
0.8,25,-1.81457490522007e-06,-7.4444954739738e-06,7.66245358541707e-06,-4.37703119037906e-06,3.00579573970026e-06,5.3097278715911e-06,9.38618579227477e-05,-9.37229757383466e-05,0.000132642544283351,-4.01460711867549e-05,-5.47064412385225e-05,6.78564790179678e-05,4.90170354139991e-06,5.10191254899837e-06,7.07504129072046e-06,1.92522692831699e-05,1.01407019327598e-05,2.17596807936322e-05,-1.73444537515752e-05,6.51296764053404e-05,6.7399590685737e-05,1.19031554320827e-05,-5.3490312435315e-06,1.3049798637703e-05
0.833333333333333,26,-2.72028169082478e-05,9.85106168780476e-06,2.89315859247395e-05,2.72298166528344e-06,-3.88430253881961e-05,3.8938351922719e-05,-0.00216637251019478,0.0196188202285767,0.0197380666989991,-0.00561944931149483,0.0270698805427551,0.0276470006178517,-0.00191051472494379,0.00387105190515518,0.00431684020628892,-6.37360202148557e-05,0.00194140422999859,0.00194245017041088,6.60021749418229e-05,0.000195855368971825,0.000206677557204793,-2.2469701764785e-05,1.90315643325448e-05,2.94463569621468e-05
0.866666666666667,27,-2.82841589860618e-05,4.4824298825115e-05,5.3001994440889e-05,3.22531450213865e-05,3.59379018377513e-05,4.82886959056717e-05,-0.00178049494385719,0.00330222249269485,0.00375164439097855,-0.00649284613609314,0.0159447097492218,0.017216004761091,0.00341172374010086,0.00792512987852097,0.00862829893259347,7.81692396663129e-05,-1.2538711996749e-05,7.91684869663864e-05,-0.000273103002039716,0.000331952711418271,0.000429857944373542,-3.92539402283728e-05,-2.88677804544568e-05,4.87259743034389e-05
0.9,28,4.2080672364682e-05,-4.20272965764161e-05,5.947332716593e-05,-7.02918543666601e-05,-0.000114814419597387,0.000134622790558615,-0.00144668140947819,0.00141326557695866,0.00202242594216601,-0.00411002087116241,0.0144776422977448,0.0150497308302454,-0.000817876452505589,0.012291794500351,0.0123189745486555,0.000523198452740908,0.00350264299750328,0.00354150315387538,-0.000137596010752022,4.60203628661111e-05,0.000145088028359335,1.09469637600705e-05,-6.75604359805584e-05,6.84415701562101e-05
0.933333333333333,29,1.51633515721187e-05,2.17224287311546e-05,2.6491340866022e-05,4.31764111286611e-06,4.34128643944859e-05,4.3627042298482e-05,-0.00132717941008508,0.00977294005393982,0.00986264480169772,0.000403300185073167,0.000748610574491322,0.000850334540942727,0.00143177918359637,0.00908266380786896,0.00919482318902068,-0.00139838740110397,0.0108817275953293,0.0109712115457919,-2.72721522068605e-05,2.08580567501485e-05,3.43340766205614e-05,-1.98333935206756e-05,-5.99606538395165e-06,2.07199492913134e-05
0.966666666666667,30,-1.29044413100928e-05,-1.7612591679208e-05,2.18341015657649e-05,-5.75643150787801e-05,4.23869328922592e-05,7.14863794754074e-05,-0.0019219655174017,0.0144675277233124,0.0145946329133313,-0.00121398186698556,0.0151454982376099,0.0151940734774718,-0.000511578513085842,0.00182015655934811,0.00189068307116477,0.00439209799647331,0.0219507439899445,0.0223858367393919,8.79693883305436e-06,7.98001695983112e-05,8.02835798949681e-05,9.03322494775057e-05,-2.1583284124481e-05,9.28749344509292e-05
1,31,5.11048385087634e-07,-4.21818811213598e-06,4.24903299601991e-06,2.75122127735813e-06,1.52474304288626e-05,1.54936552562651e-05,-1.45622030412778e-05,-7.97152996296063e-05,8.10344787880647e-05,-6.21131211798638e-05,0.000121942795123905,0.000136850594099314,5.03135924460366e-05,1.07146064378321e-05,5.14418154417543e-05,-1.76886119612027e-05,-1.11338980123401e-05,2.09009731367511e-05,2.29121316157398e-05,-1.36660965532064e-05,2.667823026699e-05,-5.09392611449584e-06,1.00954319475568e-05,1.13077773884921e-05
1.03333333333333,32,1.11918468028307e-05,9.82462304877117e-06,1.4892301800208e-05,8.93017542228336e-06,-1.63553068591864e-05,1.86344867257165e-05,-0.00335440999031067,0.00389037507623434,0.00513683605119741,-0.00618850788116455,0.0185616228103638,0.0195660796060287,-0.00229282363593578,0.00075907315582037,0.0024152085378685,0.00162039036333561,0.00310280132889748,0.00350043440392744,-0.00015455149255693,3.08230519993231e-05,0.000157595128053273,-8.94712089747191e-05,4.01975181489252e-05,9.80863787726462e-05
1.06666666666667,33,3.33202724548755e-06,3.83742211852223e-06,5.08214660162367e-06,1.17945888068061e-05,3.80385645199567e-05,3.9825176909344e-05,0.00110639097958803,0.00157629080548882,0.00192582286391619,-0.00526724061012268,0.0223647934055328,0.0229766796495292,-0.000851188019514084,-0.000484729320444167,0.000979532316293124,-0.00146613827705383,0.045748856048584,0.0457723430818382,-6.95032654632814e-05,-0.000118546676672995,0.000137419134258192,2.21365516888909e-05,-8.73110804648605e-06,2.37962007134406e-05
1.1,34,-2.17138016931131e-06,-7.86524281371385e-06,8.15946912233607e-06,-7.27198262989987e-06,1.12016368901823e-05,1.33550889322781e-05,-0.00438228813171387,0.0164143898677826,0.0169893096975988,-0.00313081622958183,0.01092693805933,0.0113666171579695,-0.000343940292522311,0.00188037192709744,0.00191156833752719,-0.00438405275344849,0.0529909134292603,0.0531719552453394,-0.000105693745259196,0.000250134866014123,0.000271548557320452,5.59362253826111e-05,-4.14685367408674e-05,6.96311772806043e-05
1.13333333333333,35,-3.98918642895296e-06,5.51980362797622e-06,6.81042145952524e-06,2.40551159530878e-05,-4.57050022669136e-06,2.44854666248917e-05,-0.00112773020714521,0.0220767122268677,0.0221054970124636,-0.000236559773264453,0.00647350863307714,0.00647782946277928,-0.00237713476002216,0.0354125674438477,0.0354922625741494,-0.00013863501038868,-8.31824345514178e-05,0.00016167555017185,-4.05736315995455e-05,2.74695747205988e-05,4.89979297165318e-05,1.36376474518329e-05,-1.14252220967319e-05,1.77910406660244e-05
1.16666666666667,36,2.71584182897641e-06,8.27983583076275e-07,2.8392523054251e-06,2.28070287848823e-07,3.6715463436849e-07,4.32225151671793e-07,0.00133980502009392,0.0302835217666626,0.0303131451367851,0.00188848951220512,0.00285401235491037,0.00342224767655554,0.000866162559092045,0.0107443975353241,0.0107792539619331,-0.000113783299271017,3.75857909861952e-05,0.000119830425506446,3.40430386786465e-06,5.21872496057767e-06,6.23092088209397e-06,-3.06049501377856e-07,-4.77120099948479e-06,4.78100672189219e-06
1.2,37,-3.49700218359606e-14,7.97535502613037e-14,8.70834726368319e-14,-5.62479763466399e-07,-1.51655117380869e-06,1.61750145195908e-06,-4.88182195764966e-05,4.83650096599013e-05,6.87196676506907e-05,0.000104532401827164,2.9452284257859e-05,0.000108602302368603,-5.19917372243071e-05,0.00029751811992377,0.000302026774347203,-4.85022659489186e-05,-3.92384977033362e-05,6.2386933761761e-05,-7.67775747226551e-06,1.44673359565786e-06,7.81287385663777e-06,1.9468519290522e-10,-9.58597306786046e-10,9.78167225434385e-10
1.23333333333333,38,9.95038976303476e-06,-5.29343811795115e-06,1.12707916112794e-05,-3.04226203705184e-06,3.83872535439877e-07,3.06638491151256e-06,0.00313376789331436,0.0235652068519592,0.0237726623495307,-0.000481637846231461,0.0065442930328846,0.00656199255677606,0.000921778733041137,0.00489948147296906,0.0049854382692652,-9.85460432153195e-05,0.000501029290035367,0.000510628702783872,-8.16980421775952e-06,1.28155110497028e-05,1.51981256877805e-05,-4.89897939562798e-05,-2.28592952527106e-05,5.40605890767881e-05
1.26666666666667,39,-1.11963400564855e-05,-6.48435178399086e-05,6.58030382012488e-05,-3.32725012471201e-05,3.93916694261134e-05,5.15631938442122e-05,0.00274929592609405,0.0126877721786499,0.0129822259626984,-0.000674690342545509,0.00183365492105484,0.00195384171002484,-0.00183379577279091,0.000620796083584428,0.00193602549407273,-5.55359318107367e-05,-0.000392955542318523,0.00039686055228623,5.98186056688428e-05,-8.16617148416117e-05,0.000101226978889213,2.79002943634987e-05,-3.8559901448898e-05,4.75950882478287e-05
1.3,40,-0.000211766384392977,-3.5257902848025e-06,0.000211795733564221,-0.00041842262595892,1.54778701253235e-06,0.000418425488658368,-0.000315188145115972,0.000379719921969809,0.000493488384830286,0.000351041195131838,0.00352189641952515,0.00353934800641921,0.000163390641706064,0.00124577520132065,0.00125644432985414,0.00091255652949214,0.00100710181474686,0.00135904874260828,-0.000125586225986481,0.000139399680714123,0.000187627746191033,-4.50446922238916e-05,-2.77348931785673e-05,5.28984744314206e-05
1.33333333333333,41,7.27354180812836e-05,4.95355190103874e-05,8.80011857141002e-05,-0.00141567640542984,0.000102991415932775,0.0014194178090494,-0.000141487839510664,1.30266492627561e-05,0.000142086249582464,-0.000237066445061937,0.000654239619970322,0.000695866351904743,0.000930290283858776,-0.000187042863937095,0.000948907290093101,-0.00312240449309349,0.00231558741152287,0.0038873326174761,-7.79737996682525e-05,0.000183446848466992,0.00019933052863818,6.05576195055619e-06,-4.4452960370108e-07,6.07205561324752e-06
1.36666666666667,42,-3.81656602397561e-05,-3.34352764184587e-05,5.07398790963798e-05,-0.00229684548854828,0.00471093100547791,0.00524102758403709,-3.70875862205867e-05,7.34937223792076e-05,8.23214205466687e-05,0.000901529221683741,-0.000522260751351714,0.00104187870213003,-0.000491132226213813,0.00122082698106766,0.0013159138958642,-0.000719648910015822,0.000471904912311584,0.00086057469167456,-4.44815407277201e-05,1.85412444267422e-05,4.81911320722394e-05,-7.48556604981423e-05,-1.66280822899716e-05,7.66802649268715e-05
1.4,43,-1.72103476524353e-05,-2.34000723925419e-06,1.73686988631114e-05,0.000145290289577097,-0.000282110105752945,0.000317325353562136,1.08961699996144e-05,3.80965691898018e-05,3.96241732367232e-05,-1.38437831965348e-07,1.91645247127781e-07,2.36416865020104e-07,1.72703195430586e-07,1.683345798956e-06,1.69218186746423e-06,1.96949958899495e-07,-5.34075129835401e-06,5.34438150932178e-06,1.10713530034991e-05,1.02710139239207e-05,1.51019397546627e-05,-9.39711773023009e-05,8.78346791141667e-07,9.39752821579482e-05
1.43333333333333,44,0.000130318298666971,-0.000178265009745955,0.000220819547746977,-0.000849206495583057,0.00559925067901611,0.00566328171986904,0.000222493446632288,-0.000242756336806342,0.000329293141219111,-0.000999607184529304,0.00148784186258912,0.00179245304859995,-0.00156053902387619,0.00150693232432008,0.00216936098312871,3.80064706876874e-05,-0.000108043538108468,0.000114533392253657,0.000155083830580115,-4.8565853725886e-05,0.000162510420144451,6.25907091703266e-05,-6.11018615216017e-05,8.74701912416418e-05
1.46666666666667,45,-0.000132733143568039,7.18692970921984e-05,0.000150941323917542,-0.00123284606873989,0.00999942363739014,0.0100751368481626,1.7042827103287e-05,0.000224193998202682,0.000224840847680702,0.000872283748984337,0.00223559805393219,0.00239974531929694,-0.00169856568396091,0.00870391193389893,0.00886810060474044,-0.000224217973407358,0.000190839791558683,0.00029443764304359,0.000179185682237148,-0.000384847547337413,0.000424517541934859,0.000113549903780222,0.000157926638312638,0.000194510677694641
1.5,46,2.29639063775539e-05,6.82548768818378e-05,7.20143681099258e-05,-0.000602356989607215,0.00748725814819336,0.00751144916248632,-0.000464136942336336,0.00157431877546012,0.00164131127700007,-0.000560189711661078,0.000906447481121868,0.00106557944287749,0.00204903233885765,0.0134113883113861,0.0135670140401073,0.000201049288948998,0.000258822382763028,0.000327734408333988,3.86358723649755e-05,0.000361260108500719,0.000363320239771134,7.65485377516598e-05,6.51221631607041e-05,0.000100501615741473
1.53333333333333,47,-1.78481123875827e-05,-2.09368860872928e-05,2.7511966756887e-05,-0.000225070129483938,0.0033215076738596,0.00332912447810143,-0.00258203474879265,0.0139270086479187,0.0141643380827759,-0.00388927358150482,0.00924814786434174,0.01003268099326,-0.00299432902336121,0.0116679314661026,0.0120460213762807,0.000163063629018143,0.000375393149591982,0.000409279566884489,9.3241017870605e-05,3.16624829254579e-05,9.84703013022271e-05,-1.87026243866421e-05,8.57971485704184e-05,8.78119517022726e-05
1.56666666666667,48,-2.48562984415912e-07,-4.9495639509405e-06,4.95580133395917e-06,0.000344563165381551,0.000515669504273683,0.000620192560883811,-0.000645339755415917,0.0166475741672516,0.0166600777025218,-0.00612389084815979,0.019758176651001,0.0206854437634858,-0.000666615885570645,0.00846113561153412,0.00848735486330494,-0.000249812165647745,-0.000620353597998619,0.000668763564090814,-7.4335226858966e-06,3.19232079673384e-06,8.09000442465879e-06,-2.57736090011895e-05,-0.000100067729906878,0.000103333583551825
1.6,49,-3.02094976879062e-07,-8.87821829819586e-07,9.37810736001545e-07,-1.76978911785409e-05,0.000204368870034814,0.000205133737818707,5.47853189287707e-05,0.000257922994941473,0.000263677269573443,8.37639407906681e-05,-0.000668802636265755,0.000674027717570135,5.52441285224631e-05,-7.1009264420718e-06,5.56986255893459e-05,3.08287459798157e-05,-9.00775842368603e-05,9.52070520530736e-05,1.17410076409578e-05,2.84545195300598e-05,3.07816656812393e-05,-2.85914835333824e-05,7.01337132020853e-06,2.94390948895309e-05
1.63333333333333,50,6.70975886459928e-07,-2.25236138468608e-05,2.25336057780976e-05,0.000274312459900975,-0.000149940892271698,0.000312617332904234,-0.000659619649183005,0.0080316388463974,0.00805867983236387,0.00478984365016222,0.00644742104709148,0.00803192631636257,0.000251514688488096,0.000222295875381678,0.000335671110965735,0.000284481243565679,0.00062799670368433,0.00068942689081516,8.6743621006608e-05,-0.000312718804478645,0.000324526588217193,5.71054284274578e-05,6.62247682129964e-05,8.74456967537489e-05
1.66666666666667,51,-3.28028072509915e-05,-8.8288834579289e-05,9.41856808379849e-05,-1.01189222896937e-05,6.63416655664332e-05,6.71089351609257e-05,0.000476436498239636,0.000257717351429164,0.000541673305676503,-0.000515520659387112,0.0267603489303589,0.0267653140542908,0.00231227152526379,0.00461428192533553,0.00516122052358004,-0.000137634768057615,6.21509570628405e-05,0.000151016789934432,-0.000215021780580282,0.00019322814501822,0.000289087326168231,2.75065124547109e-05,3.75067835580558e-05,4.6512009635061e-05
1.7,52,-1.56536495452747e-05,0.000235286249220371,0.000235806394773927,-0.000168240736350417,-6.33023435622454e-05,0.000179755756703932,0.00189715055465698,-6.26611459627747e-05,0.00189818509272638,-0.00121207572206855,0.019422827911377,0.0194606107723008,0.00223300289779902,0.0114101530838013,0.0116266029147537,0.000871986995637417,0.000239392110854387,0.000904251017859581,-5.23805855680257e-05,2.83782447036356e-05,5.95739080211185e-05,-5.16827870160341e-06,2.00811189855449e-05,2.07355357888109e-05
1.73333333333333,53,1.41940178582444e-06,-0.00012392505778349,0.000123933186225768,-0.000149461326675955,0.000130614572546328,0.000198491447506427,-4.22624085936695e-05,-0.000106098358165473,0.000114205835164177,-0.000415924923866987,0.00266981830716133,0.00270202208272759,0.00121152409315109,0.00953421518325806,0.00961088184241977,3.30682269623503e-05,0.000276259569246322,0.000278231661093048,-0.000163581241965294,-4.67380646601669e-05,0.000170127215374513,2.58931698091328e-05,-5.57018442079425e-05,6.14259854697544e-05
1.76666666666667,54,-2.0137429026654e-05,-0.000131261212974787,0.000132796920444022,-0.000220012913346291,-8.38568681851029e-05,0.000235452025646279,4.35577383264899e-05,-8.62992413691245e-05,9.66686900139098e-05,-0.000748431736081839,-0.00031151008201763,0.000810671693580765,-0.000685137944896706,0.000765979432426393,0.00102768599019231,-0.00143431809961796,0.00352623234272003,0.00380678117912449,0.000290764380991459,0.000132732898076065,0.00031962782651862,2.44947667836095e-05,-2.22299268865026e-05,3.3078138538356e-05
