Time_s,Width_y256,Width_y335,Width_y414,Width_y493,Width_y572,Width_y651,Width_y731,Width_y810,Width_y889,Width_y968,Width_y1047,Width_y1126
10.1,0.0223,0.0187,0.0134,0.0098,0.0106,0.0033,0.0076,0.0106,0.0041,0.0095,0.0069,0.0058
10.1333333333333,0.0163,0.0211,0.0124,0.0089,0.0131,0.0032,0.0125,0.0102,0.0038,0.0095,0.0069,0.0057
10.1666666666667,0.0161,0.0222,0.0117,0.0088,0.0128,0.0031,0.0125,0.0104,0.0049,0.0095,0.0068,0.0057
10.2,0.0162,0.0223,0.0113,0.0088,0.0129,0.0031,0.0125,0.0106,0.0049,0.0094,0.0067,0.0057
10.2333333333333,0.0161,0.0229,0.011,0.0062,0.0134,0.0031,0.0125,0.0109,0.005,0.0093,0.0069,0.0059
10.2666666666667,0.0161,0.023,0.0102,0.0071,0.014,0.0033,0.0098,0.0113,0.0049,0.0096,0.0069,0.0058
10.3,0.0198,0.0229,0.0095,0.0088,0.0094,0.0034,0.01,0.0113,0.0049,0.0096,0.0069,0.0076
10.3333333333333,0.0204,0.0139,0.0078,0.0094,0.0083,0.0035,0.0076,0.0115,0.0067,0.0096,0.0069,0.006
10.3666666666667,0.021,0.0134,0.0051,0.0097,0.0096,0.0033,0.0099,0.0092,0.0082,0.0096,0.0069,0.0059
10.4,0.021,0.0134,0.0051,0.0098,0.0097,0.0031,0.0099,0.0117,0.006,0.0095,0.0069,0.0097
10.4333333333333,0.0219,0.0121,0.0074,0.0095,0.0098,0.004,0.0098,0.0115,0.006,0.0096,0.0069,0.0062
10.4666666666667,0.0219,0.0122,0.0086,0.0073,0.0085,0.004,0.0101,0.0117,0.0057,0.0096,0.0069,0.0099
10.5,0.0219,0.0109,0.0095,0.0097,0.0066,0.0039,0.01,0.0116,0.0042,0.0097,0.0069,0.0108
10.5333333333333,0.0235,0.011,0.0103,0.0097,0.0077,0.004,0.0101,0.0107,0.006,0.0095,0.0067,0.0063
10.5666666666667,0.024,0.0113,0.0107,0.01,0.0081,0.003,0.0099,0.0104,0.0045,0.0095,0.0068,0.0077
10.6,0.024,0.0113,0.0107,0.0099,0.0081,0.003,0.0099,0.0104,0.0034,0.0094,0.0068,0.0076
10.6333333333333,0.0242,0.0106,0.0104,0.0087,0.0077,0.0029,0.0073,0.0104,0.0049,0.0094,0.0068,0.0067
10.6666666666667,0.0241,0.0121,0.0094,0.0093,0.0083,0.004,0.0096,0.0102,0.0049,0.0094,0.0067,0.0066
10.7,0.0238,0.0136,0.0091,0.0105,0.0075,0.0029,0.0073,0.01,0.0049,0.0095,0.0067,0.0065
10.7333333333333,0.0188,0.0148,0.0088,0.0068,0.01,0.0029,0.0101,0.0103,0.0049,0.0096,0.0067,0.0084
10.7666666666667,0.0178,0.0155,0.0102,0.0077,0.01,0.0028,0.0098,0.0071,0.0034,0.0096,0.0065,0.0075
10.8,0.0178,0.0155,0.0101,0.0078,0.01,0.0028,0.0099,0.0071,0.0034,0.0096,0.0065,0.0075
10.8333333333333,0.0149,0.0164,0.0128,0.0083,0.0085,0.0029,0.0099,0.0103,0.0036,0.0096,0.0067,0.0082
10.8666666666667,0.0152,0.0169,0.0118,0.008,0.0089,0.003,0.0099,0.009,0.0048,0.0096,0.007,0.0083
10.9,0.0163,0.0134,0.012,0.0079,0.0083,0.0031,0.0101,0.009,0.0048,0.0095,0.0087,0.0081
10.9333333333333,0.0195,0.0117,0.0122,0.008,0.0085,0.0032,0.0105,0.0091,0.0041,0.0095,0.0069,0.0075
10.9666666666667,0.0202,0.0098,0.0111,0.0079,0.0095,0.003,0.0077,0.0091,0.0039,0.0095,0.007,0.0075
11,0.0202,0.0098,0.0111,0.0079,0.0095,0.003,0.0077,0.0091,0.0039,0.0095,0.007,0.0075
11.0333333333333,0.0214,0.011,0.012,0.0079,0.0101,0.003,0.0076,0.0116,0.004,0.0096,0.007,0.0074
11.0666666666667,0.0217,0.0136,0.0124,0.0066,0.0097,0.003,0.0076,0.0117,0.0038,0.0095,0.0069,0.0073
11.1,0.0217,0.0147,0.0123,0.0067,0.0131,0.003,0.0103,0.0107,0.0033,0.0096,0.0069,0.0075
11.1333333333333,0.0199,0.0155,0.0101,0.0092,0.0141,0.003,0.0076,0.0108,0.0032,0.0096,0.0069,0.0075
11.1666666666667,0.0194,0.0158,0.0083,0.0086,0.0145,0.003,0.0076,0.0109,0.0045,0.0096,0.0087,0.0072
11.2,0.0181,0.0158,0.0085,0.0086,0.0145,0.0029,0.0076,0.0109,0.0034,0.0096,0.0087,0.0072
11.2333333333333,0.0178,0.0156,0.0085,0.0077,0.0129,0.003,0.0076,0.0107,0.0036,0.0095,0.0069,0.0074
11.2666666666667,0.0177,0.0144,0.0084,0.0088,0.0128,0.0029,0.0101,0.0108,0.0045,0.0096,0.0067,0.0064
11.3,0.0173,0.0142,0.0087,0.01,0.0103,0.0034,0.0101,0.0117,0.0043,0.0095,0.0067,0.006
11.3333333333333,0.0176,0.01,0.0095,0.0098,0.0129,0.0031,0.0076,0.0116,0.0045,0.0092,0.0068,0.0059
11.3666666666667,0.0182,0.0101,0.0107,0.0097,0.0129,0.0032,0.01,0.0116,0.0043,0.0093,0.0092,0.0096
11.4,0.0181,0.01,0.0107,0.0097,0.0105,0.003,0.0102,0.0116,0.0043,0.0092,0.0068,0.0098
11.4333333333333,0.0189,0.0101,0.0103,0.0082,0.0129,0.0073,0.0127,0.0104,0.0036,0.0091,0.0068,0.0099
11.4666666666667,0.0195,0.0122,0.0102,0.007,0.0129,0.0049,0.0106,0.0107,0.0037,0.0092,0.0068,0.0079
11.5,0.0199,0.0115,0.0111,0.0069,0.0129,0.003,0.0077,0.0116,0.0039,0.0094,0.0067,0.0113
11.5333333333333,0.0199,0.0108,0.0112,0.0067,0.0129,0.0029,0.0104,0.0115,0.0038,0.0093,0.0069,0.0074
11.5666666666667,0.0197,0.0104,0.007,0.007,0.013,0.0029,0.0105,0.0106,0.0038,0.0093,0.007,0.0074
11.6,0.0197,0.0104,0.0071,0.0071,0.0086,0.0029,0.0105,0.0105,0.004,0.0093,0.0069,0.0074
11.6333333333333,0.0194,0.01,0.0082,0.0074,0.0086,0.0047,0.0105,0.0107,0.004,0.0094,0.0069,0.0075
11.6666666666667,0.0193,0.0102,0.0078,0.0073,0.0128,0.0046,0.0076,0.0105,0.0047,0.0096,0.0087,0.0075
11.7,0.019,0.0107,0.007,0.0068,0.0129,0.0048,0.0075,0.0109,0.006,0.0095,0.0086,0.0074
11.7333333333333,0.0189,0.0111,0.008,0.0067,0.0132,0.0048,0.0098,0.0106,0.0062,0.0095,0.0086,0.0075
11.7666666666667,0.0187,0.0111,0.0083,0.0064,0.0074,0.0046,0.0098,0.0109,0.0049,0.0097,0.0069,0.0077
11.8,0.0187,0.0111,0.0083,0.0065,0.0074,0.0046,0.0098,0.0106,0.0048,0.0096,0.0068,0.0077
11.8333333333333,0.0166,0.0093,0.0085,0.0084,0.0086,0.0044,0.0073,0.0105,0.004,0.0097,0.0068,0.0077
11.8666666666667,0.0145,0.0089,0.0082,0.0098,0.0085,0.0043,0.0073,0.0107,0.006,0.0096,0.0068,0.0125
11.9,0.0146,0.0087,0.0079,0.0098,0.0088,0.0042,0.0076,0.0104,0.0055,0.0096,0.0068,0.0122
11.9333333333333,0.0165,0.0089,0.0066,0.0098,0.0076,0.003,0.0099,0.0108,0.0058,0.0096,0.007,0.0108
11.9666666666667,0.0165,0.0088,0.0076,0.0087,0.0082,0.0032,0.0075,0.0106,0.0058,0.0096,0.007,0.012
12,0.0165,0.0088,0.0077,0.0087,0.0082,0.0032,0.0075,0.0107,0.0058,0.0096,0.007,0.0084
12.0333333333333,0.0166,0.0086,0.0081,0.0087,0.0087,0.0049,0.0074,0.0107,0.0053,0.0095,0.0069,0.0074
12.0666666666667,0.017,0.0097,0.0087,0.0073,0.0088,0.0048,0.0073,0.0105,0.0049,0.0095,0.0068,0.0107
12.1,0.0169,0.0097,0.01,0.0073,0.0082,0.0049,0.0076,0.0109,0.0034,0.0095,0.0068,0.0064
12.1333333333333,0.0164,0.0101,0.0102,0.008,0.0137,0.0046,0.0075,0.0107,0.0041,0.0095,0.0067,0.0064
12.1666666666667,0.0147,0.0099,0.01,0.0079,0.013,0.0046,0.0075,0.0109,0.0041,0.0094,0.0067,0.0065
12.2,0.0174,0.0098,0.01,0.0079,0.013,0.0047,0.0076,0.0101,0.0041,0.0094,0.0067,0.0063
12.2333333333333,0.0149,0.0107,0.0103,0.0089,0.0106,0.0051,0.0101,0.0109,0.004,0.0094,0.0068,0.0085
12.2666666666667,0.0142,0.0107,0.0104,0.0098,0.013,0.0031,0.0101,0.0109,0.0041,0.0095,0.0069,0.0084
12.3,0.0139,0.011,0.0105,0.0082,0.0085,0.0046,0.0103,0.011,0.005,0.0096,0.0068,0.01
12.3333333333333,0.0141,0.0118,0.0095,0.008,0.0087,0.0045,0.0077,0.0108,0.0058,0.0096,0.0068,0.0085
12.3666666666667,0.0146,0.0121,0.01,0.0071,0.0087,0.0045,0.011,0.0108,0.0038,0.0096,0.0068,0.0085
12.4,0.0147,0.0121,0.01,0.0071,0.0087,0.0045,0.011,0.0108,0.0042,0.0096,0.0068,0.0113
12.4333333333333,0.0148,0.0098,0.0099,0.0083,0.0084,0.0034,0.0103,0.0109,0.0045,0.0097,0.0068,0.0085
12.4666666666667,0.0157,0.0105,0.0091,0.0083,0.0085,0.005,0.0077,0.0106,0.0047,0.0096,0.0067,0.0081
12.5,0.0154,0.0116,0.0076,0.0071,0.0088,0.003,0.0076,0.0106,0.0052,0.0096,0.0068,0.0083
12.5333333333333,0.0153,0.0123,0.0089,0.0075,0.0088,0.0074,0.0078,0.0105,0.0053,0.0097,0.0068,0.0084
12.5666666666667,0.0155,0.0123,0.0093,0.0076,0.0086,0.0047,0.0078,0.0104,0.005,0.0097,0.0067,0.0083
12.6,0.0154,0.0124,0.0093,0.0076,0.0085,0.0045,0.0078,0.0105,0.0051,0.0096,0.0068,0.0086
12.6333333333333,0.0168,0.0103,0.0093,0.0079,0.013,0.0045,0.0077,0.0106,0.005,0.0097,0.0068,0.0125
12.6666666666667,0.0175,0.0101,0.0068,0.0084,0.0086,0.0045,0.0078,0.0118,0.0035,0.0096,0.0067,0.0075
12.7,0.0178,0.0101,0.0068,0.0073,0.0104,0.0073,0.0076,0.0118,0.0056,0.0096,0.0067,0.0121
12.7333333333333,0.0183,0.0097,0.0066,0.0085,0.0106,0.0049,0.0106,0.0119,0.0045,0.0097,0.0067,0.012
12.7666666666667,0.0183,0.0102,0.0087,0.0083,0.0089,0.0071,0.0102,0.0119,0.0048,0.0095,0.0068,0.0074
12.8,0.0183,0.0102,0.0087,0.0083,0.0089,0.0071,0.0101,0.0119,0.0046,0.0095,0.0068,0.0073
12.8333333333333,0.0178,0.0105,0.0096,0.0081,0.007,0.0071,0.0076,0.0119,0.004,0.0095,0.0068,0.0073
12.8666666666667,0.017,0.0111,0.0096,0.0097,0.0091,0.0074,0.0101,0.0119,0.0039,0.0096,0.0069,0.0075
12.9,0.0162,0.0112,0.0082,0.0098,0.009,0.0047,0.0077,0.0107,0.0045,0.0095,0.0067,0.0087
12.9333333333333,0.0158,0.0111,0.008,0.0098,0.0089,0.0044,0.0077,0.0106,0.0039,0.0096,0.0067,0.0086
12.9666666666667,0.0149,0.0117,0.0085,0.0091,0.0107,0.0046,0.0102,0.0106,0.004,0.0097,0.0068,0.0087
13,0.0149,0.0116,0.0085,0.0096,0.0107,0.0046,0.0102,0.0117,0.0039,0.0097,0.0067,0.0115
13.0333333333333,0.0151,0.0117,0.0095,0.0088,0.0104,0.0045,0.0104,0.0117,0.0047,0.0097,0.0068,0.0077
13.0666666666667,0.0152,0.0113,0.0096,0.0089,0.0086,0.0042,0.0078,0.0108,0.0048,0.0095,0.0069,0.0065
13.1,0.0152,0.0083,0.0102,0.0088,0.0085,0.0043,0.0076,0.0115,0.0049,0.0095,0.0068,0.0115
13.1333333333333,0.0156,0.0084,0.0105,0.0085,0.0044,0.0042,0.0077,0.0113,0.0049,0.0095,0.0086,0.0066
13.1666666666667,0.0162,0.0086,0.0109,0.0086,0.0043,0.0042,0.0076,0.0114,0.0038,0.0096,0.0069,0.0066
13.2,0.0162,0.0086,0.0109,0.0086,0.0045,0.0042,0.0076,0.0115,0.0037,0.0095,0.0069,0.0108
13.2333333333333,0.0162,0.0097,0.0111,0.0089,0.013,0.0044,0.0077,0.0117,0.0038,0.0095,0.0068,0.0128
13.2666666666667,0.0163,0.0107,0.0109,0.0089,0.013,0.0045,0.0104,0.0117,0.0039,0.0095,0.0086,0.0115
13.3,0.0162,0.0108,0.0104,0.0092,0.0129,0.0045,0.0105,0.0116,0.0039,0.0094,0.0069,0.0114
13.3333333333333,0.0145,0.0113,0.01,0.0093,0.0129,0.0029,0.0105,0.0116,0.004,0.0095,0.0086,0.0113
13.3666666666667,0.0147,0.0117,0.0099,0.0078,0.0087,0.0045,0.0101,0.0118,0.004,0.0096,0.009,0.0103
13.4,0.0146,0.0117,0.0099,0.0078,0.0106,0.0046,0.0102,0.0117,0.005,0.0096,0.007,0.0103
13.4333333333333,0.0152,0.0115,0.01,0.0074,0.0104,0.0045,0.0102,0.0119,0.005,0.0095,0.0091,0.0098
13.4666666666667,0.0147,0.0107,0.0099,0.0072,0.0068,0.0046,0.0077,0.0119,0.0054,0.0094,0.0069,0.0099
13.5,0.0143,0.0121,0.0098,0.0074,0.0086,0.0076,0.0076,0.0117,0.0049,0.0096,0.0069,0.0061
13.5333333333333,0.0144,0.0125,0.0092,0.0074,0.0086,0.0077,0.0076,0.0118,0.005,0.0095,0.0069,0.007
13.5666666666667,0.0146,0.0124,0.0098,0.0067,0.013,0.0076,0.0077,0.0119,0.0048,0.0096,0.0069,0.006
13.6,0.0146,0.0125,0.0098,0.0068,0.013,0.0076,0.0077,0.0104,0.0048,0.0096,0.0069,0.0076
13.6333333333333,0.0145,0.0126,0.0103,0.007,0.0084,0.0047,0.0078,0.0119,0.0042,0.0095,0.0087,0.0076
13.6666666666667,0.0145,0.0123,0.0095,0.0078,0.0086,0.0074,0.0126,0.0118,0.0044,0.0096,0.0087,0.0075
13.7,0.0149,0.0106,0.0095,0.0067,0.0087,0.0075,0.0076,0.0118,0.0048,0.0096,0.0069,0.0076
13.7333333333333,0.0154,0.0081,0.0079,0.0068,0.0085,0.0074,0.0127,0.0107,0.0049,0.0096,0.0069,0.0083
13.7666666666667,0.0157,0.007,0.0075,0.0072,0.0084,0.0074,0.0126,0.0108,0.0048,0.0096,0.0068,0.0115
13.8,0.0157,0.007,0.0075,0.0071,0.0084,0.0073,0.0126,0.0109,0.0048,0.0096,0.0068,0.0115
13.8333333333333,0.0156,0.0071,0.0073,0.0077,0.0067,0.0072,0.0077,0.0107,0.0048,0.0096,0.0069,0.0115
13.8666666666667,0.0155,0.008,0.0088,0.0068,0.0067,0.0073,0.0077,0.0116,0.0043,0.0096,0.0087,0.0076
13.9,0.0158,0.0084,0.0101,0.0076,0.0066,0.0074,0.0077,0.0106,0.004,0.0097,0.0087,0.0117
13.9333333333333,0.0155,0.0086,0.009,0.0077,0.0065,0.0073,0.0126,0.0111,0.004,0.0098,0.0067,0.0085
13.9666666666667,0.0155,0.0089,0.0094,0.0081,0.0084,0.0072,0.0125,0.0112,0.004,0.0097,0.0068,0.0085
14,0.0156,0.0089,0.0094,0.0081,0.0084,0.0072,0.0126,0.0112,0.0059,0.0096,0.0069,0.0113
14.0333333333333,0.0153,0.01,0.01,0.0065,0.0063,0.0073,0.0077,0.0117,0.0055,0.0096,0.0068,0.0112
14.0666666666667,0.0148,0.0113,0.0098,0.0067,0.0064,0.0074,0.0076,0.0111,0.0039,0.0097,0.0068,0.0081
14.1,0.0123,0.0121,0.0094,0.0066,0.0084,0.0046,0.0074,0.0108,0.004,0.0096,0.0088,0.0077
14.1333333333333,0.0122,0.0125,0.0086,0.0065,0.0082,0.0074,0.0076,0.0108,0.0035,0.0096,0.0093,0.0079
14.1666666666667,0.0125,0.0137,0.0074,0.0072,0.0082,0.0074,0.0075,0.0109,0.0042,0.0096,0.0095,0.0086
14.2,0.0125,0.0137,0.0073,0.0072,0.0082,0.0046,0.0075,0.0108,0.0047,0.0096,0.0067,0.0114
14.2333333333333,0.0127,0.014,0.006,0.0072,0.0082,0.0049,0.0074,0.0117,0.0042,0.0095,0.0091,0.0127
14.2666666666667,0.0134,0.0095,0.0052,0.0074,0.0083,0.0074,0.0108,0.0116,0.0033,0.0096,0.0067,0.0126
14.3,0.0137,0.0138,0.0056,0.0082,0.0082,0.0074,0.0107,0.0117,0.0037,0.0097,0.0067,0.0127
14.3333333333333,0.0142,0.0094,0.0057,0.0088,0.0083,0.0074,0.0076,0.0116,0.0038,0.0097,0.0068,0.0128
14.3666666666667,0.0143,0.0086,0.0089,0.0084,0.0064,0.0075,0.0077,0.0107,0.0038,0.0096,0.0068,0.0113
14.4,0.0144,0.0086,0.009,0.0075,0.0065,0.0075,0.0108,0.0111,0.0043,0.0096,0.0068,0.0113
14.4333333333333,0.0149,0.0076,0.0107,0.0074,0.0064,0.0073,0.0109,0.0116,0.0042,0.0096,0.0067,0.0124
14.4666666666667,0.0151,0.0067,0.0111,0.007,0.0065,0.0074,0.0077,0.011,0.0038,0.0096,0.0067,0.013
14.5,0.0153,0.0067,0.0116,0.0073,0.0066,0.0074,0.0077,0.011,0.0039,0.0096,0.0068,0.0128
14.5333333333333,0.015,0.0071,0.0124,0.0075,0.0065,0.0074,0.0107,0.0116,0.0039,0.0097,0.0069,0.0119
14.5666666666667,0.0134,0.0094,0.0118,0.0084,0.0063,0.0046,0.0101,0.0117,0.0042,0.0097,0.0068,0.0084
14.6,0.0134,0.0094,0.0118,0.0084,0.0063,0.0046,0.0101,0.0107,0.0041,0.0097,0.0068,0.0084
14.6333333333333,0.0129,0.0114,0.011,0.0084,0.0083,0.0048,0.0076,0.0118,0.004,0.0097,0.0068,0.0074
14.6666666666667,0.0126,0.0124,0.0096,0.0076,0.0126,0.0046,0.0076,0.0107,0.0039,0.0097,0.0068,0.0073
14.7,0.013,0.0098,0.0087,0.007,0.0082,0.0046,0.0076,0.0117,0.005,0.0096,0.0068,0.0076
14.7333333333333,0.014,0.0137,0.0097,0.0072,0.0082,0.0044,0.0108,0.0105,0.004,0.0096,0.0068,0.0075
14.7666666666667,0.0144,0.0145,0.0102,0.0073,0.0081,0.0045,0.01,0.0109,0.004,0.0095,0.0087,0.0071
14.8,0.0144,0.0145,0.0102,0.0075,0.0081,0.0045,0.01,0.0109,0.0047,0.0095,0.0087,0.007
14.8333333333333,0.0135,0.0166,0.01,0.0074,0.0081,0.0029,0.0109,0.0107,0.004,0.0094,0.0087,0.0106
